session,iso3c,Countryname,USAgree,ChinaAgree
31,YAR,Yemen Arab Republic,0.1807229,0.8235294
32,YAR,Yemen Arab Republic,0.3690476,0.877193
33,YAR,Yemen Arab Republic,0.3425926,0.9473684
34,YAR,Yemen Arab Republic,0.2300885,0.9230769
35,YAR,Yemen Arab Republic,0.1413043,0.8974359
36,YAR,Yemen Arab Republic,0.1404959,0.9351852
37,YAR,Yemen Arab Republic,0.09933775,0.8666667
38,YAR,Yemen Arab Republic,0.1013514,0.8518519
39,YAR,Yemen Arab Republic,0.06756757,0.8611111
40,YAR,Yemen Arab Republic,0.09489051,0.8455882
41,YAR,Yemen Arab Republic,0.05517241,0.8344828
42,YAR,Yemen Arab Republic,0.07575758,0.8787879
43,YAR,Yemen Arab Republic,0.07692308,0.8968254
44,YAR,Yemen Arab Republic,0.07964602,0.8918919
45,YAR,Yemen Arab Republic,0.1097561,0.9146341
46,YEM,Yemen,0.09859155,0.9117647
47,YEM,Yemen,0.08955224,0.890625
48,YEM,Yemen,0.1206897,0.9464286
49,YEM,Yemen,0.2580645,0.9
50,YEM,Yemen,0.2586207,0.9454545
51,YEM,Yemen,0.2419355,0.9032258
52,YEM,Yemen,0.203125,0.9206349
53,YEM,Yemen,0.2033898,0.8421053
54,YEM,Yemen,0.1724138,0.8275862
55,YEM,Yemen,0.1833333,0.9166667
56,YEM,Yemen,0.09836066,0.9016393
57,YEM,Yemen,0.07246377,0.9090909
58,YEM,Yemen,0.1052632,0.9466667
59,YEM,Yemen,0.06944444,0.915493
60,YEM,Yemen,0.08108108,0.9459459
61,YEM,Yemen,0.07608696,0.9111111
62,YEM,Yemen,0.05063291,0.8974359
63,YEM,Yemen,0.05333333,0.8767123
64,YEM,Yemen,0.06153846,0.8923077
65,YEM,Yemen,0.1692308,0.9384615
66,YEM,Yemen,0.1428571,0.8253968
67,YEM,Yemen,0.1594203,0.8507463
68,YEM,Yemen,0.1333333,0.8166667
69,YEM,Yemen,0.1369863,0.875
70,YEM,Yemen,0.1666667,0.7605634
71,YEM,Yemen,0.25,0.7466667
72,YEM,Yemen,0.1818182,0.8068182
73,YEM,Yemen,0.1521739,0.8333333
74,YEM,Yemen,0.1460674,0.7816092
75,YEM,Yemen,0.1789474,0.7634409
76,YEM,Yemen,0.1842105,0.7792208
77,YEM,Yemen,0.2873563,0.7906977
78,YEM,Yemen,0.2289157,0.7073171
22,YAR,Yemen People's Republic,0.1538462,
23,YAR,Yemen People's Republic,0.2340426,
24,YAR,Yemen People's Republic,0.2857143,
25,YAR,Yemen People's Republic,0.1967213,
26,YAR,Yemen People's Republic,0.3303571,0.8085106
27,YAR,Yemen People's Republic,0.3297872,0.8219178
28,YAR,Yemen People's Republic,0.2674419,0.8382353
29,YAR,Yemen People's Republic,0.2142857,0.7818182
30,YAR,Yemen People's Republic,0.2307692,0.8085106
31,YAR,Yemen People's Republic,0.1794872,0.8358209
32,YAR,Yemen People's Republic,0.3571429,0.9
33,YAR,Yemen People's Republic,0.2833333,0.9302326
34,YAR,Yemen People's Republic,0.1680672,0.8979592
35,YAR,Yemen People's Republic,0.1020408,0.8915663
36,YAR,Yemen People's Republic,0.0859375,0.9017857
37,YAR,Yemen People's Republic,0.06622517,0.8455882
38,YAR,Yemen People's Republic,0.0979021,0.8320611
39,YAR,Yemen People's Republic,0.04109589,0.8239437
40,YAR,Yemen People's Republic,0.05594406,0.8057554
41,YAR,Yemen People's Republic,0.06896552,0.8309859
42,YAR,Yemen People's Republic,0.05223881,0.8496241
43,YAR,Yemen People's Republic,0.0620155,0.9032258
44,YAR,Yemen People's Republic,0.04545455,0.9174312
18,KWT,Kuwait,0.1428571,
20,KWT,Kuwait,0.2894737,
21,KWT,Kuwait,0.2244898,
22,KWT,Kuwait,0.1111111,
23,KWT,Kuwait,0.25,
24,KWT,Kuwait,0.25,
25,KWT,Kuwait,0.2063492,
26,KWT,Kuwait,0.3361345,0.8541667
27,KWT,Kuwait,0.3225806,0.8611111
28,KWT,Kuwait,0.2168675,0.8059701
29,KWT,Kuwait,0.2638889,0.7962963
30,KWT,Kuwait,0.25,0.8125
31,KWT,Kuwait,0.2222222,0.8181818
32,KWT,Kuwait,0.3409091,0.8688525
33,KWT,Kuwait,0.3675214,0.9277108
34,KWT,Kuwait,0.2782609,0.9157895
35,KWT,Kuwait,0.2291667,0.9512195
36,KWT,Kuwait,0.15625,0.9292035
37,KWT,Kuwait,0.1346154,0.8714286
38,KWT,Kuwait,0.1232877,0.8731343
39,KWT,Kuwait,0.08108108,0.8611111
40,KWT,Kuwait,0.1048951,0.8450704
41,KWT,Kuwait,0.1180556,0.8741259
42,KWT,Kuwait,0.08888889,0.8955224
43,KWT,Kuwait,0.09230769,0.9291339
44,KWT,Kuwait,0.0733945,0.9357798
45,KWT,Kuwait,0.1445783,0.939759
46,KWT,Kuwait,0.1428571,0.9285714
47,KWT,Kuwait,0.1944444,0.8550725
48,KWT,Kuwait,0.2131148,0.8644068
49,KWT,Kuwait,0.328125,0.8253968
50,KWT,Kuwait,0.2467532,0.8783784
51,KWT,Kuwait,0.2916667,0.8055556
52,KWT,Kuwait,0.2428571,0.8115942
53,KWT,Kuwait,0.2295082,0.7966102
54,KWT,Kuwait,0.2238806,0.7910448
55,KWT,Kuwait,0.21875,0.890625
56,KWT,Kuwait,0.1538462,0.90625
57,KWT,Kuwait,0.1466667,0.9166667
58,KWT,Kuwait,0.1081081,0.9589041
59,KWT,Kuwait,0.09859155,0.9428571
60,KWT,Kuwait,0.08108108,0.9459459
61,KWT,Kuwait,0.08695652,0.9111111
62,KWT,Kuwait,0.05063291,0.9102564
63,KWT,Kuwait,0.06756757,0.8888889
64,KWT,Kuwait,0.05882353,0.8823529
65,KWT,Kuwait,0.1641791,0.9402985
66,KWT,Kuwait,0.1492537,0.7761194
67,KWT,Kuwait,0.1594203,0.8656716
68,KWT,Kuwait,0.125,0.828125
69,KWT,Kuwait,0.1410256,0.8831169
70,KWT,Kuwait,0.1643836,0.75
71,KWT,Kuwait,0.2236842,0.7466667
72,KWT,Kuwait,0.1685393,0.8202247
73,KWT,Kuwait,0.1578947,0.827957
74,KWT,Kuwait,0.1538462,0.7977528
75,KWT,Kuwait,0.1770833,0.7765957
76,KWT,Kuwait,0.1866667,0.7894737
77,KWT,Kuwait,0.2873563,0.7674419
78,KWT,Kuwait,0.1976744,0.7411765
26,BHR,Bahrain,0.3673469,0.8372093
27,BHR,Bahrain,0.34,0.7532468
28,BHR,Bahrain,0.2444444,0.8591549
29,BHR,Bahrain,0.2361111,0.7090909
30,BHR,Bahrain,0.2753623,0.8125
31,BHR,Bahrain,0.2380952,0.8235294
32,BHR,Bahrain,0.3444444,0.8730159
33,BHR,Bahrain,0.3865546,0.9411765
34,BHR,Bahrain,0.2916667,0.9081633
35,BHR,Bahrain,0.2254902,0.9294118
36,BHR,Bahrain,0.1450382,0.9224138
37,BHR,Bahrain,0.1265823,0.8794326
38,BHR,Bahrain,0.1342282,0.8602941
39,BHR,Bahrain,0.08053691,0.8551724
40,BHR,Bahrain,0.1164384,0.8413793
41,BHR,Bahrain,0.130137,0.862069
42,BHR,Bahrain,0.1223022,0.884058
43,BHR,Bahrain,0.09774436,0.8984375
44,BHR,Bahrain,0.0877193,0.9196429
45,BHR,Bahrain,0.1547619,0.9404762
46,BHR,Bahrain,0.1408451,0.9285714
47,BHR,Bahrain,0.1617647,0.9076923
48,BHR,Bahrain,0.1694915,0.9298246
49,BHR,Bahrain,0.2769231,0.8571429
50,BHR,Bahrain,0.2077922,0.8783784
51,BHR,Bahrain,0.2571429,0.8285714
52,BHR,Bahrain,0.2089552,0.8059701
53,BHR,Bahrain,0.2063492,0.8196721
54,BHR,Bahrain,0.1911765,0.7794118
55,BHR,Bahrain,0.1515152,0.9090909
56,BHR,Bahrain,0.1029412,0.9117647
57,BHR,Bahrain,0.09459459,0.9166667
58,BHR,Bahrain,0.1052632,0.9466667
59,BHR,Bahrain,0.08333333,0.915493
60,BHR,Bahrain,0.08333333,0.9305556
61,BHR,Bahrain,0.07608696,0.9111111
62,BHR,Bahrain,0.06329114,0.8974359
63,BHR,Bahrain,0.05263158,0.8648649
64,BHR,Bahrain,0.07462687,0.880597
65,BHR,Bahrain,0.1343284,0.9253731
66,BHR,Bahrain,0.1764706,0.7794118
67,BHR,Bahrain,0.1594203,0.8358209
68,BHR,Bahrain,0.140625,0.828125
69,BHR,Bahrain,0.164557,0.8846154
70,BHR,Bahrain,0.1917808,0.7638889
71,BHR,Bahrain,0.2179487,0.7662338
72,BHR,Bahrain,0.1777778,0.8333333
73,BHR,Bahrain,0.1789474,0.827957
74,BHR,Bahrain,0.1648352,0.7977528
75,BHR,Bahrain,0.1979167,0.7978723
76,BHR,Bahrain,0.2105263,0.7792208
77,BHR,Bahrain,0.2643678,0.7906977
78,BHR,Bahrain,0.2093023,0.7411765
26,QAT,Qatar,0.3958333,0.8510638
27,QAT,Qatar,0.3571429,0.78125
28,QAT,Qatar,0.25,0.8235294
29,QAT,Qatar,0.3142857,0.7407407
30,QAT,Qatar,0.2753623,0.7916667
31,QAT,Qatar,0.2235294,0.8115942
32,QAT,Qatar,0.3483146,0.8709677
33,QAT,Qatar,0.4032258,0.9310345
34,QAT,Qatar,0.3057851,0.8989899
35,QAT,Qatar,0.2330097,0.9302326
36,QAT,Qatar,0.1450382,0.9316239
37,QAT,Qatar,0.1282051,0.8920863
38,QAT,Qatar,0.1351351,0.8666667
39,QAT,Qatar,0.08053691,0.8551724
40,QAT,Qatar,0.1164384,0.8482759
41,QAT,Qatar,0.1111111,0.8741259
42,QAT,Qatar,0.1176471,0.8888889
43,QAT,Qatar,0.09448819,0.9344262
44,QAT,Qatar,0.08108108,0.9272727
45,QAT,Qatar,0.1578947,0.9342105
46,QAT,Qatar,0.1388889,0.9285714
47,QAT,Qatar,0.1764706,0.8769231
48,QAT,Qatar,0.1694915,0.9298246
49,QAT,Qatar,0.2786885,0.8666667
50,QAT,Qatar,0.2179487,0.9066667
51,QAT,Qatar,0.2571429,0.8571429
52,QAT,Qatar,0.2112676,0.8714286
53,QAT,Qatar,0.1935484,0.8166667
54,QAT,Qatar,0.2,0.8153846
55,QAT,Qatar,0.1666667,0.9242424
56,QAT,Qatar,0.09375,0.921875
57,QAT,Qatar,0.09459459,0.9305556
58,QAT,Qatar,0.1052632,0.9466667
59,QAT,Qatar,0.09859155,0.9285714
60,QAT,Qatar,0.08108108,0.9459459
61,QAT,Qatar,0.08695652,0.9333333
62,QAT,Qatar,0.05063291,0.9102564
63,QAT,Qatar,0.05333333,0.8630137
64,QAT,Qatar,0.05882353,0.8823529
65,QAT,Qatar,0.1492537,0.9552239
66,QAT,Qatar,0.1617647,0.8088235
67,QAT,Qatar,0.1617647,0.8636364
68,QAT,Qatar,0.125,0.828125
69,QAT,Qatar,0.1518987,0.8717949
70,QAT,Qatar,0.1527778,0.7464789
71,QAT,Qatar,0.2179487,0.7662338
72,QAT,Qatar,0.1931818,0.8068182
73,QAT,Qatar,0.1789474,0.8172043
74,QAT,Qatar,0.1538462,0.7977528
75,QAT,Qatar,0.1684211,0.7765957
76,QAT,Qatar,0.1842105,0.7662338
77,QAT,Qatar,0.2988506,0.7674419
78,QAT,Qatar,0.2325581,0.7411765
26,ARE,United Arab Emirates,0.3409091,0.9166667
27,ARE,United Arab Emirates,0.3469388,0.7662338
28,ARE,United Arab Emirates,0.2359551,0.826087
29,ARE,United Arab Emirates,0.2361111,0.6909091
30,ARE,United Arab Emirates,0.2835821,0.787234
31,ARE,United Arab Emirates,0.2261905,0.8235294
32,ARE,United Arab Emirates,0.3555556,0.8888889
33,ARE,United Arab Emirates,0.3583333,0.9302326
34,ARE,United Arab Emirates,0.300885,0.9120879
35,ARE,United Arab Emirates,0.2121212,0.9268293
36,ARE,United Arab Emirates,0.1603053,0.9224138
37,ARE,United Arab Emirates,0.1146497,0.8652482
38,ARE,United Arab Emirates,0.1342282,0.8602941
39,ARE,United Arab Emirates,0.08724832,0.8551724
40,ARE,United Arab Emirates,0.1241379,0.8402778
41,ARE,United Arab Emirates,0.1351351,0.8716216
42,ARE,United Arab Emirates,0.1151079,0.8913043
43,ARE,United Arab Emirates,0.09774436,0.9140625
44,ARE,United Arab Emirates,0.06306306,0.9082569
45,ARE,United Arab Emirates,0.1566265,0.939759
46,ARE,United Arab Emirates,0.1388889,0.9285714
47,ARE,United Arab Emirates,0.173913,0.8939394
48,ARE,United Arab Emirates,0.1833333,0.9137931
49,ARE,United Arab Emirates,0.3064516,0.8688525
50,ARE,United Arab Emirates,0.2077922,0.8918919
51,ARE,United Arab Emirates,0.2428571,0.8
52,ARE,United Arab Emirates,0.2,0.8285714
53,ARE,United Arab Emirates,0.1803279,0.8166667
54,ARE,United Arab Emirates,0.2153846,0.7846154
55,ARE,United Arab Emirates,0.171875,0.890625
56,ARE,United Arab Emirates,0.08064516,0.9032258
57,ARE,United Arab Emirates,0.08333333,0.9285714
58,ARE,United Arab Emirates,0.09459459,0.9452055
59,ARE,United Arab Emirates,0.06944444,0.915493
60,ARE,United Arab Emirates,0.06849315,0.9315068
61,ARE,United Arab Emirates,0.07608696,0.9
62,ARE,United Arab Emirates,0.03797468,0.8589744
63,ARE,United Arab Emirates,0.03947368,0.8243243
64,ARE,United Arab Emirates,0.07352941,0.8823529
65,ARE,United Arab Emirates,0.1363636,0.9242424
66,ARE,United Arab Emirates,0.2058824,0.8235294
67,ARE,United Arab Emirates,0.1594203,0.8208955
68,ARE,United Arab Emirates,0.1269841,0.8571429
69,ARE,United Arab Emirates,0.164557,0.8846154
70,ARE,United Arab Emirates,0.1917808,0.7638889
71,ARE,United Arab Emirates,0.2077922,0.75
72,ARE,United Arab Emirates,0.1777778,0.8111111
73,ARE,United Arab Emirates,0.1578947,0.8172043
74,ARE,United Arab Emirates,0.1648352,0.8089888
75,ARE,United Arab Emirates,0.1789474,0.8064516
76,ARE,United Arab Emirates,0.1973684,0.7792208
77,ARE,United Arab Emirates,0.25,0.7816092
78,ARE,United Arab Emirates,0.2093023,0.7529412
26,OMN,Oman,0.2105263,0.9310345
27,OMN,Oman,0.3586957,0.7571429
28,OMN,Oman,0.258427,0.8115942
29,OMN,Oman,0.3285714,0.7358491
30,OMN,Oman,0.2878788,0.8085106
31,OMN,Oman,0.2345679,0.8461538
32,OMN,Oman,0.3666667,0.8730159
33,OMN,Oman,0.3902439,0.9302326
34,OMN,Oman,0.3162393,0.9270833
35,OMN,Oman,0.2330097,0.9302326
36,OMN,Oman,0.1729323,0.9487179
37,OMN,Oman,0.1392405,0.9148936
38,OMN,Oman,0.1496599,0.8955224
39,OMN,Oman,0.07638889,0.8943662
40,OMN,Oman,0.1232877,0.8482759
41,OMN,Oman,0.137931,0.862069
42,OMN,Oman,0.125,0.8676471
43,OMN,Oman,0.1015625,0.8951613
44,OMN,Oman,0.09090909,0.9174312
45,OMN,Oman,0.1547619,0.9404762
46,OMN,Oman,0.1428571,0.9275362
47,OMN,Oman,0.15,0.877193
48,OMN,Oman,0.1694915,0.9298246
49,OMN,Oman,0.2857143,0.8852459
50,OMN,Oman,0.2151899,0.8815789
51,OMN,Oman,0.2535211,0.8450704
52,OMN,Oman,0.2,0.8405797
53,OMN,Oman,0.1967213,0.7966102
54,OMN,Oman,0.203125,0.8125
55,OMN,Oman,0.15625,0.9375
56,OMN,Oman,0.1076923,0.9076923
57,OMN,Oman,0.09459459,0.9305556
58,OMN,Oman,0.1052632,0.9466667
59,OMN,Oman,0.07042254,0.9295775
60,OMN,Oman,0.08219178,0.9589041
61,OMN,Oman,0.09090909,0.9651163
62,OMN,Oman,0.05128205,0.9350649
63,OMN,Oman,0.04109589,0.875
64,OMN,Oman,0.07462687,0.9104478
65,OMN,Oman,0.119403,0.9402985
66,OMN,Oman,0.1617647,0.8382353
67,OMN,Oman,0.1594203,0.8656716
68,OMN,Oman,0.1111111,0.8571429
69,OMN,Oman,0.1410256,0.9090909
70,OMN,Oman,0.1643836,0.7777778
71,OMN,Oman,0.2077922,0.7763158
72,OMN,Oman,0.1777778,0.8222222
73,OMN,Oman,0.1595745,0.8369565
74,OMN,Oman,0.1333333,0.8068182
75,OMN,Oman,0.1770833,0.7978723
76,OMN,Oman,0.1710526,0.7792208
77,OMN,Oman,0.2413793,0.7790698
78,OMN,Oman,0.1860465,0.7411765
1,AFG,Afghanistan,0.4117647,
2,AFG,Afghanistan,0.2647059,
3,AFG,Afghanistan,0.2688172,
4,AFG,Afghanistan,0.26,
5,AFG,Afghanistan,0.490566,
6,AFG,Afghanistan,0.24,
7,AFG,Afghanistan,0.2553191,
8,AFG,Afghanistan,0.28,
9,AFG,Afghanistan,0.3214286,
10,AFG,Afghanistan,0.1851852,
11,AFG,Afghanistan,0.3559322,
12,AFG,Afghanistan,0.3529412,
13,AFG,Afghanistan,0.3030303,
14,AFG,Afghanistan,0.2592593,
15,AFG,Afghanistan,0.223301,
16,AFG,Afghanistan,0.1643836,
17,AFG,Afghanistan,0.2391304,
18,AFG,Afghanistan,0.3225806,
20,AFG,Afghanistan,0.2564103,
21,AFG,Afghanistan,0.2083333,
22,AFG,Afghanistan,0.1403509,
23,AFG,Afghanistan,0.254902,
24,AFG,Afghanistan,0.3658537,
25,AFG,Afghanistan,0.3333333,
26,AFG,Afghanistan,0.3846154,0.8333333
27,AFG,Afghanistan,0.3636364,0.75
28,AFG,Afghanistan,0.2808989,0.8714286
29,AFG,Afghanistan,0.2638889,0.7818182
30,AFG,Afghanistan,0.2686567,0.7826087
31,AFG,Afghanistan,0.2235294,0.826087
32,AFG,Afghanistan,0.3448276,0.8688525
33,AFG,Afghanistan,0.2601626,0.872093
34,AFG,Afghanistan,0.1517857,0.8947368
35,AFG,Afghanistan,0.1170213,0.8
36,AFG,Afghanistan,0.07258065,0.7727273
37,AFG,Afghanistan,0.09150327,0.7941176
38,AFG,Afghanistan,0.08219178,0.7969925
39,AFG,Afghanistan,0.04861111,0.7928571
40,AFG,Afghanistan,0.06081081,0.7777778
41,AFG,Afghanistan,0.07586207,0.8111888
42,AFG,Afghanistan,0.05970149,0.8646617
43,AFG,Afghanistan,0.06976744,0.9032258
44,AFG,Afghanistan,0.0619469,0.9090909
45,AFG,Afghanistan,0.1084337,0.9036145
46,AFG,Afghanistan,0.1363636,0.9047619
47,AFG,Afghanistan,0.1690141,0.8529412
48,AFG,Afghanistan,0.1851852,0.8846154
49,AFG,Afghanistan,0.245614,0.8545455
50,AFG,Afghanistan,0.2,0.8955224
51,AFG,Afghanistan,0.2413793,0.8793103
52,AFG,Afghanistan,0.1803279,0.8852459
53,AFG,Afghanistan,0.2439024,0.7948718
54,AFG,Afghanistan,0.1538462,0.8076923
55,AFG,Afghanistan,0.1612903,0.9032258
56,AFG,Afghanistan,0.1282051,0.8205128
57,AFG,Afghanistan,0.125,0.85
58,AFG,Afghanistan,0.1355932,0.8983051
59,AFG,Afghanistan,0.08474576,0.8983051
60,AFG,Afghanistan,0.1076923,0.9384615
61,AFG,Afghanistan,0.1204819,0.8795181
62,AFG,Afghanistan,0.09210526,0.92
63,AFG,Afghanistan,0.09722222,0.8857143
64,AFG,Afghanistan,0.1147541,0.9016393
65,AFG,Afghanistan,0.171875,0.9375
66,AFG,Afghanistan,0.2238806,0.8656716
67,AFG,Afghanistan,0.1911765,0.8636364
68,AFG,Afghanistan,0.1333333,0.9
69,AFG,Afghanistan,0.1688312,0.8947368
70,AFG,Afghanistan,0.1594203,0.7826087
71,AFG,Afghanistan,0.2285714,0.7971014
72,AFG,Afghanistan,0.1428571,0.8452381
73,AFG,Afghanistan,0.1341463,0.8375
74,AFG,Afghanistan,0.1395349,0.8333333
75,AFG,Afghanistan,0.1590909,0.8275862
76,AFG,Afghanistan,0.1515152,0.8333333
77,AFG,Afghanistan,0.2857143,0.7741935
78,AFG,Afghanistan,0.2222222,0.7333333
47,TKM,Turkmenistan,0.2142857,0.8333333
48,TKM,Turkmenistan,0.2068966,0.7857143
49,TKM,Turkmenistan,0.2888889,0.7674419
50,TKM,Turkmenistan,0.5384615,0.9166667
51,TKM,Turkmenistan,0.5,0.75
52,TKM,Turkmenistan,0.2941176,0.6176471
53,TKM,Turkmenistan,0.2608696,0.6363636
54,TKM,Turkmenistan,0.3103448,0.6896552
55,TKM,Turkmenistan,0.2727273,0.6818182
56,TKM,Turkmenistan,0.125,0.75
57,TKM,Turkmenistan,0.07692308,0.6666667
58,TKM,Turkmenistan,0.0952381,0.9354839
59,TKM,Turkmenistan,0.01785714,0.9821429
60,TKM,Turkmenistan,0.07272727,0.9444444
61,TKM,Turkmenistan,0.06349206,0.9206349
62,TKM,Turkmenistan,0.03773585,0.9038462
63,TKM,Turkmenistan,0.07692308,0.88
64,TKM,Turkmenistan,0.07692308,0.9230769
65,TKM,Turkmenistan,0.122807,0.875
66,TKM,Turkmenistan,0.1206897,0.8965517
67,TKM,Turkmenistan,0.1166667,0.8448276
68,TKM,Turkmenistan,0.09090909,0.8909091
69,TKM,Turkmenistan,0.1666667,0.85
70,TKM,Turkmenistan,0.1166667,0.8474576
71,TKM,Turkmenistan,0.1666667,0.8490566
72,TKM,Turkmenistan,0.1060606,0.8787879
73,TKM,Turkmenistan,0.09375,0.8730159
74,TKM,Turkmenistan,0.1126761,0.8714286
75,TKM,Turkmenistan,0.1343284,0.8333333
76,TKM,Turkmenistan,0.1186441,0.8666667
77,TKM,Turkmenistan,0.1774194,0.8852459
78,TKM,Turkmenistan,0.1587302,0.8387097
47,TJK,Tajikistan,0.0952381,0.8421053
48,TJK,Tajikistan,0.2380952,0.7368421
49,TJK,Tajikistan,0.3220339,0.5789474
50,TJK,Tajikistan,0.46875,0.4333333
51,TJK,Tajikistan,0.3658537,0.5121951
52,TJK,Tajikistan,0.3541667,0.7021277
53,TJK,Tajikistan,0.2727273,0.7619048
54,TJK,Tajikistan,0.2,0.7846154
55,TJK,Tajikistan,0.2894737,0.7105263
57,TJK,Tajikistan,0.1458333,0.7391304
58,TJK,Tajikistan,0.2238806,0.7878788
59,TJK,Tajikistan,0.1111111,0.8253968
60,TJK,Tajikistan,0.07462687,0.8955224
61,TJK,Tajikistan,0.05333333,0.9054054
62,TJK,Tajikistan,0.03030303,0.9076923
63,TJK,Tajikistan,0.05555556,0.8857143
64,TJK,Tajikistan,0.08064516,0.9032258
65,TJK,Tajikistan,0.1451613,0.8870968
66,TJK,Tajikistan,0.1612903,0.8870968
67,TJK,Tajikistan,0.1384615,0.8571429
68,TJK,Tajikistan,0.1206897,0.8965517
69,TJK,Tajikistan,0.1486486,0.8630137
70,TJK,Tajikistan,0.1911765,0.7941176
71,TJK,Tajikistan,0.2328767,0.75
72,TJK,Tajikistan,0.1744186,0.8488372
73,TJK,Tajikistan,0.1648352,0.7977528
74,TJK,Tajikistan,0.1494253,0.8372093
75,TJK,Tajikistan,0.1428571,0.7951807
76,TJK,Tajikistan,0.1408451,0.7777778
77,TJK,Tajikistan,0.195122,0.7407407
78,TJK,Tajikistan,0.1923077,0.7142857
47,KGZ,Kyrgyzstan,0.2,0.4615385
48,KGZ,Kyrgyzstan,0.2727273,0.5483871
49,KGZ,Kyrgyzstan,0.2692308,0.68
50,KGZ,Kyrgyzstan,0.3,0.5641026
51,KGZ,Kyrgyzstan,0.2931034,0.5862069
52,KGZ,Kyrgyzstan,0.2835821,0.6363636
53,KGZ,Kyrgyzstan,0.2241379,0.6785714
55,KGZ,Kyrgyzstan,0.2096774,0.7903226
57,KGZ,Kyrgyzstan,0.1875,0.7391304
58,KGZ,Kyrgyzstan,0.1594203,0.8235294
59,KGZ,Kyrgyzstan,0.109375,0.8888889
60,KGZ,Kyrgyzstan,0.1111111,0.8333333
61,KGZ,Kyrgyzstan,0.05952381,0.8571429
62,KGZ,Kyrgyzstan,0.05263158,0.8684211
63,KGZ,Kyrgyzstan,0.08108108,0.8611111
64,KGZ,Kyrgyzstan,0.09375,0.875
65,KGZ,Kyrgyzstan,0.1551724,0.8596491
66,KGZ,Kyrgyzstan,0.1904762,0.8095238
67,KGZ,Kyrgyzstan,0.1617647,0.7878788
68,KGZ,Kyrgyzstan,0.1428571,0.8888889
69,KGZ,Kyrgyzstan,0.1558442,0.8552632
70,KGZ,Kyrgyzstan,0.1830986,0.8
71,KGZ,Kyrgyzstan,0.1690141,0.7714286
72,KGZ,Kyrgyzstan,0.1294118,0.8117647
73,KGZ,Kyrgyzstan,0.1149425,0.8352941
74,KGZ,Kyrgyzstan,0.1411765,0.8333333
75,KGZ,Kyrgyzstan,0.1444444,0.8089888
76,KGZ,Kyrgyzstan,0.1408451,0.8333333
77,KGZ,Kyrgyzstan,0.195122,0.7777778
78,KGZ,Kyrgyzstan,0.2151899,0.7692308
49,UZB,Uzbekistan,0.2962963,0.6538462
50,UZB,Uzbekistan,0.5217391,0.173913
51,UZB,Uzbekistan,0.4074074,0.4814815
52,UZB,Uzbekistan,0.5,0.4864865
53,UZB,Uzbekistan,0.2790698,0.3170732
54,UZB,Uzbekistan,0.3333333,0.3958333
55,UZB,Uzbekistan,0.3793103,0.5517241
57,UZB,Uzbekistan,0.1707317,0.5128205
58,UZB,Uzbekistan,0.2142857,0.5365854
59,UZB,Uzbekistan,0.1016949,0.6779661
60,UZB,Uzbekistan,0.07692308,0.8769231
61,UZB,Uzbekistan,0.06493506,0.8947368
62,UZB,Uzbekistan,0.06451613,0.8852459
63,UZB,Uzbekistan,0.05714286,0.884058
64,UZB,Uzbekistan,0.1034483,0.8965517
65,UZB,Uzbekistan,0.1129032,0.852459
66,UZB,Uzbekistan,0.1311475,0.8688525
67,UZB,Uzbekistan,0.140625,0.8548387
68,UZB,Uzbekistan,0.1311475,0.8688525
69,UZB,Uzbekistan,0.1304348,0.8676471
70,UZB,Uzbekistan,0.1666667,0.7605634
71,UZB,Uzbekistan,0.2028986,0.7647059
72,UZB,Uzbekistan,0.1744186,0.8255814
73,UZB,Uzbekistan,0.1125,0.835443
74,UZB,Uzbekistan,0.1547619,0.8433735
75,UZB,Uzbekistan,0.1363636,0.8390805
76,UZB,Uzbekistan,0.1571429,0.8169014
77,UZB,Uzbekistan,0.225,0.7594937
78,UZB,Uzbekistan,0.2337662,0.7763158
47,KAZ,Kazakhstan,0.2380952,0.6166667
48,KAZ,Kazakhstan,0.2131148,0.5932203
49,KAZ,Kazakhstan,0.2878788,0.59375
50,KAZ,Kazakhstan,0.2839506,0.6538462
51,KAZ,Kazakhstan,0.3424658,0.6027397
52,KAZ,Kazakhstan,0.2916667,0.6760563
53,KAZ,Kazakhstan,0.2539683,0.7213115
54,KAZ,Kazakhstan,0.3272727,0.5818182
55,KAZ,Kazakhstan,0.2666667,0.6666667
56,KAZ,Kazakhstan,0.1846154,0.78125
57,KAZ,Kazakhstan,0.1891892,0.7605634
58,KAZ,Kazakhstan,0.1780822,0.7638889
59,KAZ,Kazakhstan,0.1142857,0.8571429
60,KAZ,Kazakhstan,0.1369863,0.8356164
61,KAZ,Kazakhstan,0.1034483,0.8488372
62,KAZ,Kazakhstan,0.08860759,0.8589744
63,KAZ,Kazakhstan,0.1066667,0.8493151
64,KAZ,Kazakhstan,0.1470588,0.8529412
65,KAZ,Kazakhstan,0.1538462,0.8615385
66,KAZ,Kazakhstan,0.2647059,0.8382353
67,KAZ,Kazakhstan,0.1791045,0.8
68,KAZ,Kazakhstan,0.1612903,0.8709677
69,KAZ,Kazakhstan,0.2051282,0.8571429
70,KAZ,Kazakhstan,0.2054795,0.7777778
71,KAZ,Kazakhstan,0.24,0.7297297
72,KAZ,Kazakhstan,0.1555556,0.8333333
73,KAZ,Kazakhstan,0.1489362,0.7934783
74,KAZ,Kazakhstan,0.1428571,0.8202247
75,KAZ,Kazakhstan,0.1684211,0.7849462
